,Open,Close*,Previous Day Close,S&P Open,Nikkei Close
4074,4313.9,4311.0,4362.3,1038.73,10786.04
4075,4268.6,4313.9,4311.0,1033.78,10531.44
4076,4272.0,4268.6,4313.9,1039.25,10542.2
4077,4270.1,4272.0,4268.6,1034.35,10820.33
4078,4274.0,4270.1,4272.0,1029.85,10740.14
4079,4209.1,4274.0,4270.1,1020.24,10709.29
4080,4169.2,4209.1,4274.0,1018.22,10593.53
4081,4091.3,4169.2,4209.1,995.97,10361.24
4082,4142.7,4091.3,4169.2,1006.58,10219.05
4083,4157.1,4142.7,4091.3,996.85,10229.57
4084,4202.2,4157.1,4142.7,1003.27,10318.44
4085,4236.4,4202.2,4157.1,1009.38,10310.04
4086,4221.7,4236.4,4202.2,1029.03,10502.29
4088,4257.0,4228.2,4221.7,1036.3,10475.1
4089,4314.7,4257.0,4228.2,1039.58,10938.42
4090,4293.0,4314.7,4257.0,1025.97,11033.32
4091,4299.0,4293.0,4314.7,1029.32,10990.11
4092,4260.9,4299.0,4293.0,1014.81,10887.03
4094,4242.2,4237.8,4260.9,1016.42,10712.81
4095,4252.1,4242.2,4237.8,1010.92,10546.33
4096,4263.9,4252.1,4242.2,1023.17,10856.32
4097,4292.1,4263.9,4252.1,1031.64,10922.04
4098,4257.2,4292.1,4263.9,1021.39,10683.76
4099,4248.8,4257.2,4292.1,1027.97,10650.77
4100,4262.1,4248.8,4257.2,1026.27,10646.95
4101,4204.4,4262.1,4248.8,1021.99,10715.69
4102,4204.4,4204.4,4262.1,1008.01,10690.08
4103,4198.0,4161.1,4204.4,1002.84,10343.55
4104,4206.4,4198.0,4161.1,996.79,10225.22
4105,4177.4,4206.4,4198.0,996.73,10308.99
4106,4225.9,4177.4,4206.4,993.71,10332.57
4109,4217.4,4223.5,4225.9,1000.3,10362.69
4110,4250.8,4217.4,4223.5,1002.35,10292.06
4111,4272.1,4250.8,4217.4,999.74,10174.1
4112,4247.3,4272.1,4250.8,990.67,10032.97
4113,4237.8,4247.3,4272.1,990.51,9863.47
4114,4180.7,4237.8,4247.3,984.03,9913.47
4115,4185.6,4180.7,4237.8,990.35,9752.75
4116,4176.7,4185.6,4180.7,980.59,9564.81
4117,4147.8,4176.7,4185.6,977.59,9487.8
4118,4095.6,4147.8,4176.7,974.12,9327.53
4119,4070.4,4095.6,4147.8,967.08,9265.56
4120,4121.0,4070.4,4095.6,965.46,9323.91
4121,4100.1,4121.0,4070.4,982.82,9382.58
4122,4098.4,4100.1,4121.0,980.15,9452.79
4123,4157.0,4098.4,4100.1,990.31,9611.67
4124,4141.2,4157.0,4098.4,987.49,9563.21
4125,4137.0,4141.2,4157.0,989.28,9632.66
4126,4148.8,4137.0,4141.2,996.52,9834.31
4127,4131.2,4148.8,4137.0,998.68,9839.91
4128,4149.6,4131.2,4148.8,981.6,9648.01
4129,4086.5,4149.6,4131.2,988.61,9671.0
4130,4079.7,4086.5,4149.6,988.11,9615.34
4131,4044.3,4079.8,4086.5,978.8,9485.97
4133,4056.6,4073.2,4044.3,981.73,9527.73
4134,4077.1,4056.6,4073.2,994.0,9498.86
4135,4102.5,4077.1,4056.6,1000.42,9735.97
4136,4127.6,4102.5,4077.1,1003.86,9751.0
4137,4058.1,4127.6,4102.5,998.14,9755.63
4138,4028.8,4058.1,4127.6,988.7,9635.35
4139,4054.7,4028.8,4058.1,1002.21,9955.62
4140,4073.6,4054.7,4028.8,1007.84,9990.95
4141,4074.8,4073.6,4054.7,1004.42,9898.72
4142,4021.5,4074.8,4073.6,985.7,9795.16
4143,4006.9,4024.8,4021.5,993.75,9624.8
4144,3963.9,4006.9,4024.8,982.32,9592.24
4145,4031.2,3963.9,4006.9,974.5,9278.49
4146,4067.8,4031.2,3963.9,976.22,9083.11
4147,4041.7,4067.8,4031.2,985.82,9104.06
4148,4067.9,4041.7,4067.8,975.32,8923.41
4149,4060.9,4067.9,4041.7,983.45,8932.26
4150,4087.9,4060.9,4067.9,981.64,8919.26
4151,4160.1,4087.9,4060.9,995.69,9137.14
4152,4131.5,4160.1,4087.9,994.7,9120.39
4153,4207.0,4131.5,4160.1,1010.09,9110.51
4154,4190.4,4207.0,4131.5,1011.66,9092.97
4155,4152.9,4190.4,4207.0,1010.74,9033.0
4156,4134.1,4152.9,4190.4,988.61,8839.83
4157,4161.3,4134.1,4152.9,998.51,8980.64
4158,4150.1,4161.3,4134.1,997.48,8918.6
4159,4113.0,4150.2,4161.3,984.84,8890.3
4160,4129.1,4113.0,4150.2,975.93,8789.09
4161,4150.8,4129.1,4113.0,987.76,8822.73
4162,4104.3,4150.8,4129.1,990.14,8785.87
4163,4126.6,4104.3,4150.8,986.24,8657.23
4164,4115.7,4126.6,4104.3,971.56,8557.86
4165,4129.3,4115.7,4126.6,967.0,8564.49
4166,4048.1,4129.3,4115.7,963.59,8547.17
4167,4083.6,4048.1,4129.3,949.64,8424.51
4168,4071.9,4083.6,4048.1,953.22,8375.36
4169,3992.4,4071.9,4083.6,951.48,8234.18
4170,3979.8,3992.4,4071.9,933.22,8120.24
4172,3936.4,3990.5,3979.8,923.42,8051.66
4173,3971.6,3936.4,3990.5,919.73,8018.51
4174,3941.3,3971.6,3936.4,920.77,8059.48
4175,4049.0,3941.3,3971.6,944.3,8039.13
4176,4011.1,4049.0,3941.3,946.67,8117.29
4177,3975.0,4011.1,4049.0,939.28,8123.4
4178,3999.9,3975.0,4011.1,942.3,8244.91
4179,3987.4,3999.9,3975.0,945.11,8190.26
4180,3969.4,3987.4,3999.9,933.41,8221.12
4181,3928.9,3969.4,3987.4,920.27,8152.16
4182,3992.9,3928.9,3969.4,929.62,8031.55
4183,4006.4,3992.9,3928.9,934.39,8109.77
4184,3952.6,4006.4,3992.9,926.55,8083.56
4187,3926.0,3880.1,3952.6,916.92,7863.29
4188,3927.8,3926.0,3880.1,917.84,7831.42
4190,3870.2,3940.3,3927.8,898.81,7607.88
4191,3899.0,3870.2,3940.3,911.43,7699.5
4192,3966.5,3899.0,3870.2,919.02,7854.57
4193,3917.7,3966.5,3899.0,911.37,7793.38
4194,3889.2,3917.7,3966.5,892.01,7790.46
4197,3916.8,3854.9,3889.2,890.81,7879.49
4198,3849.4,3916.9,3854.9,885.23,7838.83
4199,3808.1,3849.4,3916.9,868.3,7752.1
4200,3803.3,3808.1,3849.4,871.58,7816.49
4201,3861.4,3803.3,3808.1,865.99,7980.12
4202,3868.8,3861.4,3803.3,878.29,8057.61
4203,3935.8,3868.8,3861.4,879.93,8131.41
4204,3814.4,3935.8,3868.8,878.85,8249.98
4205,3771.1,3814.4,3935.8,876.45,8074.12
4206,3753.4,3771.1,3814.4,880.9,8017.75
4207,3684.8,3753.4,3771.1,858.48,8069.85
4208,3613.3,3684.8,3753.4,848.18,7986.72
4209,3708.5,3613.3,3684.8,863.5,7972.71
4210,3729.1,3708.5,3613.3,868.52,8280.16
4211,3793.1,3729.1,3708.5,869.95,8368.67
4212,3762.0,3793.1,3729.1,874.74,8351.92
4213,3743.3,3762.0,3793.1,864.23,8238.76
4214,3861.1,3743.3,3762.0,895.79,8435.07
4216,3765.4,3765.7,3861.1,874.02,8195.05
4217,3747.3,3765.4,3765.7,866.45,8051.04
4218,3722.3,3747.3,3765.4,862.79,7954.46
4219,3601.8,3722.3,3747.3,833.27,7871.64
4220,3486.9,3601.8,3722.3,831.89,8002.69
4221,3287.0,3486.9,3601.8,804.19,7868.56
4222,3452.7,3287.0,3486.9,800.73,7943.04
4223,3436.0,3452.7,3287.0,807.48,7862.43
4224,3491.6,3436.1,3452.7,828.89,8042.26
4225,3555.4,3491.6,3436.1,822.1,8144.12
4226,3563.5,3555.4,3491.6,829.85,8369.15
4227,3625.3,3563.5,3555.4,821.99,8472.62
4228,3684.7,3625.3,3563.5,834.81,8480.22
4229,3655.6,3684.7,3625.3,841.15,8490.4
4230,3569.9,3655.6,3684.7,837.28,8363.04
4231,3593.3,3569.9,3655.6,827.55,8359.38
4232,3621.5,3593.3,3569.9,838.57,8356.81
4233,3701.8,3621.5,3593.3,832.58,8360.49
4234,3727.1,3701.8,3621.5,848.17,8564.95
4235,3687.2,3727.1,3701.8,837.1,8513.54
4236,3658.3,3687.3,3727.1,845.13,8650.92
4237,3729.5,3658.3,3687.3,851.17,8678.44
4238,3692.4,3729.5,3658.3,834.89,8692.97
4239,3610.8,3611.9,3692.4,817.37,8701.92
4240,3616.1,3610.8,3611.9,818.68,8599.66
4241,3669.2,3616.1,3610.8,829.2,8664.17
4243,3599.2,3579.1,3669.2,829.69,8484.93
4244,3597.0,3599.2,3579.1,838.15,8448.16
4245,3678.7,3597.0,3599.2,843.59,8484.19
4246,3590.1,3678.7,3597.0,848.2,8549.85
4247,3689.4,3590.1,3678.7,860.32,8484.9
4248,3567.4,3689.4,3590.1,855.7,8500.79
4249,3578.7,3567.4,3689.4,844.61,8339.94
4250,3483.8,3578.7,3567.4,864.36,8316.81
4251,3490.0,3483.8,3578.7,858.54,8331.08
4252,3480.8,3490.0,3483.8,847.48,8525.39
4253,3603.7,3480.8,3490.0,861.4,8609.47
4254,3622.2,3603.7,3480.8,887.34,8731.65
4255,3678.0,3622.2,3603.7,878.36,8790.92
4256,3736.7,3678.0,3622.2,887.62,8611.04
4257,3778.6,3736.7,3678.0,901.78,8708.58
4258,3881.8,3820.6,3778.6,914.6,8690.25
4259,3887.8,3881.8,3820.6,918.22,8609.17
4260,3945.6,3887.8,3881.8,931.66,8611.75
4261,3948.3,3945.6,3887.8,926.26,8553.06
4263,3934.0,3974.1,3948.3,927.58,8470.45
4264,3924.8,3934.0,3974.1,909.93,8497.93
4265,3957.4,3924.8,3934.0,922.93,8517.8
4266,4001.4,3957.4,3924.8,929.01,8656.5
4267,4004.9,4001.4,3957.4,908.59,8713.33
4271,3829.4,3900.6,3940.4,875.4,8578.95
4272,3942.1,3829.4,3900.6,889.66,8714.05
4276,3841.4,3889.9,3936.9,884.25,8406.88
4277,3835.2,3841.4,3889.9,890.02,8387.57
4278,3908.7,3835.2,3841.4,902.99,8344.01
4279,3984.0,3908.7,3835.2,910.4,8510.73
4280,3878.1,3984.0,3908.7,889.48,8450.94
4281,3935.3,3878.1,3984.0,901.58,8516.07
4282,3974.9,3935.3,3878.1,904.96,8708.69
4283,3925.0,3974.9,3935.3,904.45,8727.66
4284,3933.9,3925.0,3974.9,892.0,8804.52
4285,4013.5,3933.9,3925.0,912.23,8828.05
4286,4032.4,4013.5,3933.9,906.55,8863.26
4287,4048.6,4032.4,4013.5,917.58,8917.57
4288,4075.4,4048.6,4032.4,920.75,9006.73
4289,4154.3,4075.4,4048.6,934.53,9205.11
4290,4169.4,4154.3,4075.4,936.31,9174.47
4291,4185.4,4169.4,4154.3,938.87,9215.56
4292,4071.0,4144.2,4185.4,913.31,8875.88
4293,4122.2,4071.0,4144.2,932.87,8823.99
4294,4175.2,4122.2,4071.0,930.55,8944.44
4295,4190.0,4175.2,4122.2,933.76,8772.56
4296,4094.9,4190.0,4175.2,914.15,8668.06
4297,4096.5,4094.9,4190.0,896.74,8459.62
4298,4116.0,4096.5,4094.9,900.36,8365.26
4299,4091.6,4116.0,4096.5,909.83,8346.01
4300,4053.1,4091.6,4116.0,904.27,8503.59
4301,4029.4,4053.1,4091.6,882.53,8303.39
4302,4085.0,4029.4,4053.1,882.95,8438.52
4303,4015.6,4085.1,4029.4,876.19,8464.77
4304,4034.6,4015.6,4085.1,894.74,8460.37
4305,4081.3,4034.6,4015.6,902.65,8690.77
4306,4103.7,4081.3,4034.6,923.76,8920.44
4307,4146.1,4103.7,4081.3,915.39,8953.29
4308,4141.5,4146.1,4103.7,908.35,8937.56
4310,4039.7,3997.0,4141.5,885.76,8685.72
4311,4002.7,4039.7,3997.0,890.71,8640.48
4312,3935.9,4002.7,4039.7,882.15,8756.59
4313,4090.5,3935.9,4002.7,890.23,8708.76
4314,4051.1,4090.5,3935.9,897.65,8757.51
4315,4103.7,4051.1,4090.5,882.5,8726.29
4316,4006.9,4103.7,4051.1,896.14,8614.3
4317,4118.9,4006.9,4103.7,890.16,8714.52
4318,4133.8,4118.9,4006.9,899.72,8689.39
4319,4130.5,4133.8,4118.9,884.39,8978.41
4320,4170.7,4130.5,4133.8,879.2,9086.13
4321,4057.7,4170.7,4130.5,860.02,8959.88
4322,4130.3,4057.7,4170.7,881.27,8884.87
4323,3931.6,4130.3,4057.7,841.44,8836.73
4325,3777.3,3953.4,3931.6,803.92,8529.61
4326,3742.4,3777.3,3953.4,776.76,8439.62
4327,3730.5,3742.4,3777.3,798.55,8539.34
4328,3780.9,3730.5,3742.4,785.28,8708.9
4329,3813.8,3780.9,3730.5,800.58,8688.0
4330,3880.3,3813.8,3780.9,818.95,9027.55
4331,3905.2,3880.3,3813.8,827.91,8936.43
4332,3797.4,3905.3,3880.3,843.77,9049.33
4333,3721.8,3797.4,3905.3,815.28,9162.26
4334,3907.2,3721.8,3797.4,827.37,9383.29
4335,3850.6,3907.2,3721.8,854.95,9530.44
4336,3696.2,3850.6,3907.2,839.66,9320.92
4337,3671.1,3696.3,3850.6,819.27,9165.41
4338,3739.4,3671.1,3696.3,833.7,9321.64
4340,3813.5,3860.1,3739.4,843.32,9481.08
4341,3865.4,3813.5,3860.1,869.46,9669.62
4342,4025.1,3865.4,3813.5,873.52,9472.06
4343,4044.3,4025.2,3865.4,891.1,9543.94
4345,4084.9,4008.0,4044.3,886.91,9241.93
4346,4210.7,4084.9,4008.0,909.45,9415.23
4347,4175.5,4210.7,4084.9,910.63,9400.08
4348,4062.4,4175.5,4210.7,902.96,9309.31
4349,4107.2,4062.4,4175.5,893.92,9306.26
4350,4011.0,4107.2,4062.4,879.15,9129.07
4351,4026.9,4011.0,4107.2,893.4,9222.12
4352,4028.6,4027.0,4011.0,878.02,9075.09
4353,4180.9,4028.7,4027.0,916.07,9217.04
4354,4209.3,4227.3,4180.9,917.8,9619.3
4355,4274.0,4209.3,4227.3,917.87,9620.14
4356,4449.7,4274.0,4209.3,934.82,9766.73
4357,4389.8,4449.7,4274.0,947.95,9907.3
4360,4364.8,4434.7,4389.8,949.36,9814.02
4361,4368.9,4364.8,4434.7,937.43,9642.61
4362,4426.8,4368.9,4364.8,950.7,9620.69
4363,4330.0,4426.9,4368.9,928.77,9599.1
4364,4327.5,4330.0,4426.9,930.25,9788.13
4365,4171.1,4327.5,4330.0,919.62,9795.57
4366,4271.7,4171.1,4327.5,884.21,9638.41
4367,4221.6,4271.7,4171.1,903.8,9688.61
4368,4322.4,4221.6,4271.7,908.64,9747.82
4369,4240.5,4322.4,4221.6,898.73,9999.79
4370,4094.4,4240.5,4322.4,876.77,9799.57
4371,4131.0,4094.4,4240.5,859.57,9834.4
4372,3996.4,4131.0,4094.4,834.6,9501.02
4373,4075.5,3996.4,4131.0,864.24,9704.93
4374,4044.5,4075.6,3996.4,884.4,9709.66
4375,4246.2,4044.5,4075.6,911.62,9793.51
4376,4180.9,4246.2,4044.5,902.78,9877.94
4377,4202.7,4180.9,4246.2,898.96,10003.72
4378,4016.6,4202.7,4180.9,852.84,9666.67
4379,3965.9,4016.7,4202.7,838.68,9591.03
4380,3777.1,3965.9,4016.7,843.42,9929.91
4381,3858.0,3777.1,3965.9,797.71,9947.72
4382,3895.5,3858.0,3777.1,819.85,10215.63
4383,4098.3,3895.5,3858.0,847.76,10189.01
4384,4297.3,4098.3,3895.5,881.56,10202.36
4385,4190.6,4297.3,4098.3,905.45,10498.26
4386,4021.9,4190.6,4297.3,901.05,10296.02
4387,3994.5,4021.9,4190.6,917.93,10250.42
4388,4224.1,3994.5,4021.9,921.39,10375.15
4389,4230.0,4224.1,3994.5,927.37,10601.45
4390,4420.1,4230.1,4224.1,920.47,10485.74
4391,4542.9,4420.1,4230.1,952.83,10752.66
4392,4601.3,4542.9,4420.1,976.98,10960.25
4393,4615.6,4601.3,4542.9,989.03,10769.2
4394,4471.2,4615.7,4601.3,953.99,10826.09
4395,4546.8,4392.6,4471.2,948.09,10812.3
4396,4685.8,4546.8,4392.6,968.65,10622.32
4397,4656.4,4685.8,4546.8,989.82,10595.44
4398,4540.6,4656.4,4685.8,990.64,10621.84
4399,4531.0,4540.7,4656.4,973.53,10261.6
4400,4631.0,4531.0,4540.7,976.14,10074.56
4401,4541.9,4631.0,4531.0,992.72,10496.67
4402,4605.3,4541.9,4631.0,989.14,10471.32
4403,4580.3,4605.4,4541.9,1006.29,10354.35
4404,4652.4,4580.3,4605.4,1019.99,10612.98
4405,4702.0,4652.4,4580.3,1037.14,10476.18
4406,4756.8,4702.0,4652.4,1036.17,10839.93
4407,4630.8,4756.8,4702.0,1007.27,10664.11
4408,4771.9,4630.8,4756.8,1009.56,10920.63
4409,4851.7,4771.9,4630.8,1020.26,11144.84
4410,4934.8,4851.7,4771.9,1013.26,11327.06
4411,4928.2,4934.8,4851.7,1030.74,11449.44
4412,4920.4,4928.2,4934.8,1027.53,11370.21
4413,4957.6,4920.4,4928.2,1029.15,11438.53
4414,4989.1,4957.6,4920.4,1049.9,11574.94
4415,5085.1,4989.2,4957.6,1040.69,11663.87
4419,5083.0,5040.8,5085.1,1067.66,11770.03
4420,5074.2,5083.0,5040.8,1074.55,11853.0
4421,5136.3,5074.2,5083.0,1083.82,11936.08
4422,5175.3,5169.1,5136.3,1097.08,11976.28
4423,5151.9,5175.3,5169.1,1086.02,11979.85
4424,5197.2,5151.9,5175.3,1079.88,11961.98
4425,5208.1,5197.2,5151.9,1091.88,11801.16
4426,5218.0,5208.1,5197.2,1106.59,11856.54
4427,5248.5,5218.0,5208.1,1098.23,11847.32
4428,5259.1,5248.5,5218.0,1091.07,11738.69
4429,5239.5,5259.1,5248.5,1097.28,11642.97
4430,5204.8,5239.5,5259.1,1074.56,11356.19
4431,5171.2,5204.8,5239.5,1054.99,11336.95
4432,5197.6,5171.2,5204.8,1073.01,11531.11
4433,5209.1,5197.6,5171.2,1088.85,11633.3
4434,5119.9,5209.1,5197.6,1049.49,11520.75
4435,5203.1,5119.9,5209.1,1052.67,11316.04
4438,5125.5,5174.1,5203.1,1086.46,11551.01
4439,5165.6,5125.5,5174.1,1076.92,11552.79
4440,5153.9,5165.6,5125.5,1065.45,11492.54
4442,5197.5,5159.0,5153.9,1091.48,11541.39
4443,5218.2,5197.5,5159.0,1093.14,11648.72
4444,5191.0,5218.2,5197.5,1100.96,11672.88
4445,5221.5,5191.0,5218.2,1107.83,11736.83
4446,5243.6,5221.5,5191.0,1125.17,11721.64
4447,5229.4,5243.6,5221.5,1124.47,11512.01
4448,5263.9,5229.4,5243.6,1126.07,11575.73
4449,5259.9,5263.9,5229.4,1128.37,11543.71
4450,5201.4,5259.9,5263.9,1102.55,11346.66
4451,5161.0,5201.4,5259.9,1111.01,11137.3
4452,5137.4,5161.0,5201.4,1103.69,10962.98
4453,5229.1,5137.4,5161.0,1130.47,11147.27
4454,5179.6,5229.1,5137.4,1117.8,11218.58
4455,5178.6,5179.6,5229.1,1125.29,11114.49
4456,5233.6,5178.6,5179.6,1122.73,11352.89
4457,5209.5,5233.6,5178.6,1126.34,11335.49
4458,5247.8,5209.5,5233.6,1125.4,11379.2
4459,5251.4,5247.8,5209.5,1136.76,11400.71
4460,5271.8,5251.4,5247.8,1146.54,11204.49
4463,5195.5,5214.7,5271.8,1138.49,11323.68
4464,5203.6,5195.5,5214.7,1131.87,11207.92
4465,5250.5,5203.6,5195.5,1148.7,11261.09
4466,5253.3,5250.5,5203.6,1153.59,11345.08
4468,5316.1,5266.9,5253.3,1170.29,11526.78
4469,5299.9,5316.1,5266.9,1165.55,11792.82
4470,5292.7,5299.9,5316.1,1166.16,11498.38
4471,5261.4,5292.7,5299.9,1153.04,11648.01
4472,5272.0,5261.4,5292.7,1154.09,11568.82
4473,5252.5,5272.0,5261.4,1165.58,11415.31
4474,5258.9,5252.5,5272.0,1168.26,11607.33
4475,5285.7,5258.9,5252.5,1164.31,11919.3
4476,5282.1,5285.7,5258.9,1157.54,11885.79
4477,5245.5,5282.1,5285.7,1162.77,11648.34
4478,5214.0,5245.5,5282.1,1146.14,11358.53
4479,5242.0,5214.0,5245.5,1153.84,11348.45
4480,5169.0,5242.0,5214.0,1131.78,11450.22
4481,5101.0,5169.0,5242.0,1106.73,10812.0
4482,5178.4,5101.0,5169.0,1109.89,10587.83
4483,5139.0,5178.4,5101.0,1109.38,10573.09
4484,5100.8,5139.0,5178.4,1109.43,10202.63
4485,5050.8,5100.7,5139.0,1089.84,10296.47
4486,5073.3,5050.8,5100.7,1080.95,10356.78
4487,5024.1,5073.3,5050.8,1097.98,10295.42
4488,5092.5,5024.2,5073.3,1083.34,9834.13
4489,5154.3,5092.5,5024.2,1104.18,9847.16
4490,5208.7,5182.5,5154.3,1116.48,10048.1
4491,5153.9,5208.8,5182.5,1118.51,10081.09
4492,5135.7,5153.9,5208.8,1107.5,9968.35
4493,5161.8,5135.7,5153.9,1111.94,9877.99
4495,5127.0,5128.1,5161.8,1080.17,9686.06
4496,5073.8,5127.0,5128.1,1083.51,9583.27
4497,5093.4,5073.8,5127.0,1090.02,9420.85
4498,5167.3,5093.4,5073.8,1094.44,9475.6
4499,5189.7,5167.3,5093.4,1122.2,9631.93
4500,5164.8,5189.7,5167.3,1130.2,9791.43
4501,5089.3,5164.8,5189.7,1113.57,9997.8
4502,5131.4,5089.3,5164.8,1100.64,9919.48
4503,5223.6,5131.4,5089.3,1133.06,10026.03
4504,5193.0,5223.6,5131.4,1133.28,10220.85
4505,5233.1,5193.1,5223.6,1132.15,10144.14
4506,5180.6,5233.1,5193.1,1128.18,10074.05
4507,5149.2,5180.7,5233.1,1119.31,10040.91
4508,5138.5,5149.2,5180.7,1127.58,10050.98
4509,5138.4,5126.8,5138.5,1138.88,10293.32
4510,5127.6,5138.5,5126.8,1127.57,10128.18
4511,5166.0,5127.6,5138.5,1146.19,10177.58
4512,5113.5,5166.0,5127.6,1138.41,10208.05
4514,5190.7,5198.6,5113.5,1156.55,10441.59
4515,5228.5,5190.7,5198.6,1155.14,10538.43
4516,5250.4,5228.5,5190.7,1160.71,10663.98
4517,5293.6,5250.4,5228.5,1164.89,10695.6
4518,5323.8,5293.6,5250.4,1172.51,10942.36
4519,5318.8,5323.8,5293.6,1165.27,10871.49
4523,5213.2,5242.4,5217.4,1157.13,10542.62
4524,5177.4,5213.2,5242.4,1149.37,10457.61
4527,5080.2,5159.2,5177.4,1139.93,10335.45
4528,5120.6,5080.2,5159.2,1149.56,10434.52
4529,5151.1,5120.6,5080.2,1142.92,10471.93
4530,5136.3,5151.1,5120.6,1134.36,10432.17
4531,5061.0,5136.3,5151.1,1123.09,10323.35
4532,5074.9,5061.0,5136.3,1119.38,10511.65
4533,5120.0,5074.9,5061.0,1137.07,10433.45
4534,5160.8,5120.0,5074.9,1136.76,10801.52
4535,5185.0,5160.8,5120.0,1139.93,10473.91
4536,5264.7,5185.0,5160.8,1158.31,10571.01
4537,5369.8,5264.7,5185.0,1167.1,10796.89
4538,5333.5,5369.8,5264.7,1170.35,10857.28
4539,5212.1,5333.5,5369.8,1143.77,10713.81
4540,5164.6,5212.1,5333.5,1129.9,10452.65
4541,5203.6,5164.6,5212.1,1139.45,10370.62
4542,5208.5,5203.6,5164.6,1140.2,10697.44
4543,5205.2,5208.5,5203.6,1128.52,10655.96
4544,5266.0,5205.2,5208.5,1149.5,10624.81
4545,5302.5,5266.0,5205.2,1157.42,10948.89
4546,5293.2,5302.5,5266.0,1150.34,11064.3
4548,5298.7,5313.8,5345.9,1142.66,10661.08
4549,5338.0,5298.7,5313.8,1151.06,10575.62
4550,5291.0,5338.0,5298.7,1138.65,10727.94
4551,5238.2,5291.0,5338.0,1142.24,10649.09
4552,5240.7,5238.2,5291.0,1141.21,10489.89
4553,5277.1,5240.8,5238.2,1139.09,10086.76
4554,5146.2,5277.1,5240.8,1118.33,10030.56
4555,5244.2,5146.2,5277.1,1120.31,10081.56
4556,5278.1,5244.2,5146.2,1118.54,10215.71
4557,5216.3,5278.1,5244.2,1115.8,10431.79
4558,5214.1,5216.3,5278.1,1118.86,10284.98
4559,5209.1,5214.1,5216.3,1102.84,10633.72
4560,5129.5,5209.1,5214.1,1087.2,10447.54
4561,5071.2,5129.5,5209.1,1084.1,10383.78
4562,5039.7,5071.2,5129.5,1059.78,10347.28
4563,5003.6,5039.7,5071.2,1059.79,10366.34
4564,5085.9,5003.6,5039.7,1078.3,10512.82
4565,5188.6,5085.9,5003.6,1104.61,10612.31
4566,5086.6,5188.7,5085.9,1100.09,10795.16
4567,5167.6,5086.6,5188.7,1085.2,10880.1
4568,5193.3,5167.6,5086.6,1084.78,10802.15
4569,5070.4,5193.3,5167.6,1089.9,10861.56
4570,5017.7,5070.4,5193.3,1073.48,10565.41
4571,5116.0,5017.7,5070.4,1068.61,10538.79
4572,5203.4,5116.0,5017.7,1077.09,10474.85
4573,5082.6,5203.4,5116.0,1097.54,10755.45
4574,5067.3,5082.6,5203.4,1089.98,10637.82
4575,5145.5,5067.3,5082.6,1091.65,10452.54
4576,5164.9,5145.5,5067.3,1097.43,10632.35
4577,5153.1,5164.9,5145.5,1080.99,10347.01
4578,5009.8,5153.1,5164.9,1056.75,9964.88
4579,5032.7,5009.8,5153.1,1062.44,10011.77
4581,5016.2,5036.0,5032.7,1069.62,10205.87
4582,4881.8,5016.2,5036.0,1072.28,10205.48
4583,4832.3,4881.8,5016.2,1051.33,9924.23
4584,4785.6,4832.3,4881.8,1038.55,10136.56
4585,4903.4,4785.6,4832.3,1040.94,9972.28
4586,4763.6,4903.4,4785.6,1018.61,9774.68
4587,4696.1,4763.6,4903.4,1007.04,9696.53
4588,4663.4,4696.1,4763.6,1012.27,9641.7
4589,4613.9,4663.4,4696.1,1003.45,9693.97
4591,4556.9,4433.7,4613.9,984.54,9554.99
4592,4721.7,4556.9,4433.7,1016.1,9785.16
4593,4848.7,4721.7,4556.9,1032.74,9939.6
4594,4898.9,4848.7,4721.7,1038.77,9679.88
4595,4755.7,4898.9,4848.7,1092.54,9504.41
4596,5070.3,5033.7,4746.0,1085.78,10195.69
4597,5204.3,5070.3,5033.7,1106.4,10516.79
4598,5316.0,5204.3,5070.3,1131.74,10650.33
4599,5379.6,5316.1,5204.3,1132.94,10598.79
4600,5312.1,5379.6,5316.1,1133.58,10772.59
4601,5332.7,5345.0,5312.1,1129.03,10713.51
4602,5417.6,5332.7,5345.0,1148.6,10938.45
4603,5434.7,5417.6,5332.7,1161.51,10979.76
4604,5471.9,5434.7,5417.6,1179.21,11189.4
4607,5408.7,5396.5,5471.9,1165.31,11126.92
4608,5430.3,5408.7,5396.5,1157.26,11396.43
4609,5357.4,5430.3,5408.7,1171.41,11280.38
4610,5342.1,5357.5,5430.3,1161.97,11257.94
4611,5389.8,5342.1,5357.5,1181.66,11445.54
4612,5461.6,5389.8,5342.1,1178.02,11515.02
4613,5507.8,5461.6,5389.8,1186.73,11755.4
4614,5431.1,5507.8,5461.6,1191.29,11917.95
4615,5427.2,5431.1,5507.8,1190.16,11477.56
4616,5402.9,5427.2,5431.1,1183.43,11735.06
4617,5476.5,5402.9,5427.2,1183.53,11754.56
4618,5536.8,5476.5,5402.9,1204.4,12163.67
4619,5526.4,5536.8,5476.5,1200.47,12319.46
4620,5547.6,5526.4,5536.8,1214.35,12243.9
4621,5584.5,5547.6,5526.4,1220.75,12241.97
4622,5546.9,5584.5,5547.6,1215.93,12399.2
4623,5529.1,5546.9,5584.5,1211.23,11959.33
4624,5446.7,5529.1,5546.9,1204.52,11860.77
4625,5403.1,5446.7,5529.1,1205.82,11579.27
4626,5286.1,5403.1,5446.7,1202.93,11798.08
4627,5275.7,5286.1,5403.1,1190.49,11858.56
4628,5320.2,5275.7,5286.1,1171.65,11891.61
